ds	id_user	ds_checkin	ds_checkout	n_searches	n_nights	n_guests_min	n_guests_max	origin_country	filter_price_min	filter_price_max	filter_room_types	filter_neighborhoods
2014-10-04	1c5e10f6-4c3e-4a0c-8179-e1da376d7de0	2014-11-06	2014-11-08	4	2	3	3	FR	NULL	NULL		,City Centre
2014-10-04	1cae2f53-2f0a-49fa-a408-615a9e3d9769	NULL	NULL	7	NULL	1	1	GB	NULL	NULL		
2014-10-04	1cae2f53-2f0a-49fa-a408-615a9e3d9769	2014-10-30	2014-11-04	13	5	2	2	GB	0	103	Entire home/apt,Shared room,Private room,Entire home/apt	
2014-10-04	1cc217b3-8659-4a33-a617-48b279811ddb	2014-11-21	2014-11-28	5	7	1	1	RU	NULL	NULL		
2014-10-04	1cf8405c-ee2d-4db7-b7b0-19c781c2cc26	NULL	NULL	11	NULL	1	1	IT	NULL	NULL		
2014-10-04	1d588ac4-1ed3-4348-bc5b-776f2671bcf2	NULL	NULL	6	NULL	1	1	FR	NULL	NULL		
2014-10-04	1d588ac4-1ed3-4348-bc5b-776f2671bcf2	2014-10-09	2014-10-12	32	3	1	2	FR	NULL	NULL	,Entire home/apt,Entire home/apt,Shared room,Shared room	
2014-10-04	1d588ac4-1ed3-4348-bc5b-776f2671bcf2	2014-10-14	2014-10-15	4	1	1	2	FR	NULL	NULL	,Entire home/apt	
2014-10-04	1d867741-21c4-4157-b469-20eafdeed188	NULL	NULL	2	NULL	1	4	CH	NULL	NULL	,Entire home/apt	
2014-10-04	1d9a686b-6c1d-4e49-8cce-2fb8334ec99f	NULL	NULL	5	NULL	1	1	ES	NULL	NULL		
2014-10-04	1d9a686b-6c1d-4e49-8cce-2fb8334ec99f	2014-12-30	2015-01-06	1	7	3	3	ES	NULL	NULL	Entire home/apt	
2014-10-04	1d9d1ed5-df7e-4ab9-b171-9d073959398c	NULL	NULL	1	NULL	1	1	GB	NULL	NULL		
2014-10-04	1d9d1ed5-df7e-4ab9-b171-9d073959398c	2014-11-07	2014-11-08	1	1	1	1	GB	NULL	NULL		
2014-10-04	1d9d1ed5-df7e-4ab9-b171-9d073959398c	2014-11-07	2014-11-10	9	3	1	6	GB	NULL	NULL	,Entire home/apt	
2014-10-04	1da9e8cd-3c8b-4db0-96a3-63ece88517da	NULL	NULL	3	NULL	1	7	US	NULL	NULL		
2014-10-04	1dd3c96b-72f2-4ece-bbe8-94050882331c	NULL	NULL	1	NULL	1	1	GB	NULL	NULL		
2014-10-04	1dd3c96b-72f2-4ece-bbe8-94050882331c	2014-10-30	2014-11-02	8	3	1	2	GB	26	1073741823		
2014-10-04	1de872fc-9e7f-478a-a360-49a90b261a48	2014-10-22	2014-10-29	5	7	2	2	CA	NULL	NULL	Entire home/apt	
2014-10-04	1e6ecbf6-e2d9-4bbc-841a-49958019b764	NULL	NULL	112	NULL	1	1	IE	NULL	NULL		
2014-10-04	1e887435-73f7-4588-b3d3-c52310825616	2014-11-08	2014-11-11	4	3	1	1	DE	35	1073741823		
2014-10-04	1ea0f057-a9f8-4ac1-86dc-67f33f0f22d7	2014-10-10	2014-10-13	13	3	1	2	CY	0	60		
2014-10-04	1f4d6ecc-0ce9-4a6a-83ac-59e53e2db97f	2014-10-07	2014-10-10	2	3	5	5	GB	NULL	NULL	Entire home/apt	
2014-10-04	1f4d6ecc-0ce9-4a6a-83ac-59e53e2db97f	2015-04-08	2015-04-12	1	4	5	5	GB	NULL	NULL	Entire home/apt	
2014-10-04	1fe3131b-9d8b-4730-917c-1458b877fb50	NULL	NULL	1	NULL	1	1	FR	NULL	NULL		
2014-10-04	203c73bd-f621-4745-acf0-b203a41e7eff	NULL	NULL	2	NULL	1	1	US	NULL	NULL		
2014-10-04	203c73bd-f621-4745-acf0-b203a41e7eff	2014-10-18	2014-10-19	1	1	1	1	US	NULL	NULL		
2014-10-04	20e508da-434e-428c-9ca5-8f48e721afb6	2014-10-17	2014-10-21	39	4	1	1	AT	0	54	Entire home/apt,Private room,Shared room	
2014-10-04	211871b5-1f79-4739-859c-c249a8bc8a78	NULL	NULL	38	NULL	1	1	US	NULL	NULL	,Entire home/apt	
2014-10-04	211871b5-1f79-4739-859c-c249a8bc8a78	2014-10-12	2014-10-20	20	8	1	1	US	0	105		
2014-10-04	2120b3d7-6bf1-444e-a434-8c41fde54c56	NULL	NULL	1	NULL	1	1	US	NULL	NULL		
2014-10-04	2143f6bb-3625-4239-a36d-7a0691fc0a54	NULL	NULL	2	NULL	1	1	NO	NULL	NULL	Entire home/apt,Private room,Entire home/apt	
2014-10-04	2143f6bb-3625-4239-a36d-7a0691fc0a54	2014-10-04	2014-10-07	6	3	1	1	NO	NULL	NULL	Entire home/apt,Private room	
2014-10-04	2146bacd-6d39-41e3-971e-95ff0cfae41b	NULL	NULL	3	NULL	1	1	IT	NULL	NULL		
2014-10-04	2146bacd-6d39-41e3-971e-95ff0cfae41b	2014-10-04	2014-10-06	4	2	1	3	IT	0	130		
2014-10-04	2146bacd-6d39-41e3-971e-95ff0cfae41b	2014-10-04	2014-10-23	4	19	1	1	IT	0	56	Private room,Entire home/apt	
2014-10-04	2146bacd-6d39-41e3-971e-95ff0cfae41b	2014-10-05	2014-10-20	2	15	1	1	IT	0	52	,Private room,Entire home/apt	
2014-10-04	2150084e-759e-4019-a367-5fff79234276	NULL	NULL	1	NULL	1	1	CA	NULL	NULL		
2014-10-04	2150084e-759e-4019-a367-5fff79234276	2014-10-31	2014-11-02	29	2	1	2	CA	NULL	NULL		
2014-10-04	2170ea53-631a-471a-a76e-473521543476	2014-11-20	2014-11-25	27	5	1	4	GB	NULL	NULL	,Entire home/apt	
2014-10-04	2170ea53-631a-471a-a76e-473521543476	2014-11-20	2014-11-28	6	8	4	4	GB	NULL	NULL	,Entire home/apt	
2014-10-04	21bb4dc2-937c-4da6-a9b9-add9f354fbc6	NULL	NULL	1	NULL	1	1	US	NULL	NULL		
2014-10-04	21bb4dc2-937c-4da6-a9b9-add9f354fbc6	2015-03-09	2015-03-16	2	7	1	1	US	NULL	NULL	,Entire home/apt	
2014-10-04	21d82ba0-7085-4fd4-bf7b-e4c1f7a7eed6	NULL	NULL	2	NULL	1	1	BE	NULL	NULL	,Entire home/apt	
2014-10-04	2244f81f-65f2-4cc0-a369-6d46da39337d	NULL	NULL	2	NULL	1	1	ES	NULL	NULL		
2014-10-04	2244f81f-65f2-4cc0-a369-6d46da39337d	2015-04-17	2015-04-19	2	2	1	6	ES	NULL	NULL	,Entire home/apt	
2014-10-04	225aa2c4-23cb-45cd-8839-9118cb9be4fc	2014-10-26	2014-10-27	9	1	2	2	SG	NULL	NULL		
2014-10-04	225bb8a1-a11a-4e8a-842b-8da58830fa65	NULL	NULL	1	NULL	1	1	IE	NULL	NULL		
2014-10-04	225bb8a1-a11a-4e8a-842b-8da58830fa65	2014-11-03	2014-11-06	5	3	1	1	IE	NULL	NULL		
2014-10-04	2273c1e9-f585-47ec-8804-6c04ff7234d1	NULL	NULL	1	NULL	1	1	DE	NULL	NULL		
2014-10-04	2273c1e9-f585-47ec-8804-6c04ff7234d1	2014-10-06	2014-10-08	1	2	1	1	DE	0	25		
2014-10-04	22869c63-451a-4654-a7cf-0fd262f1269c	NULL	NULL	2	NULL	1	1	AU	NULL	NULL	Private room,Shared room,Entire home/apt	
2014-10-04	22945494-b4cd-4359-b070-9856cac033f8	2014-10-13	2014-10-15	7	2	2	2	US	0	170	,Entire home/apt	
2014-10-04	22983e08-d673-46c4-80ea-99a0433ced79	2015-03-15	2015-03-19	12	4	2	2	BR	NULL	NULL	,Entire home/apt	
2014-10-04	22a6e8ea-38c6-45ad-aea1-183a8a854451	2014-10-04	2014-10-05	5	1	5	5	FR	NULL	NULL		
2014-10-04	22bb071d-9406-432e-b117-fe6268bdcc6a	2014-11-03	2014-11-07	16	4	2	2	NL	0	1073741823	,Entire home/apt	
2014-10-04	22fbdba4-2d77-40c8-b855-cedf8175259a	NULL	NULL	7	NULL	1	1	IE	0	151	,Private room	
2014-10-04	2326be6a-5b92-4761-beb5-908f0850f4b8	2014-10-09	2014-10-10	1	1	2	2	IE	NULL	NULL		
2014-10-04	23283adc-ba8e-4496-96cb-ae249e8a862b	NULL	NULL	3	NULL	1	1	DE	NULL	NULL		
2014-10-04	23283adc-ba8e-4496-96cb-ae249e8a862b	2014-10-10	2014-10-15	8	5	1	2	DE	NULL	NULL		
2014-10-04	2348a43d-6b80-4c69-9cf0-c83d66ecf7eb	NULL	NULL	11	NULL	2	2	NL	0	73	,Entire home/apt	
2014-10-04	23e906ae-b346-43b9-8f15-f663c30d17e8	2014-10-24	2014-10-26	17	2	2	2	US	NULL	NULL	,Entire home/apt	
2014-10-04	242cfd8f-60e8-4be1-84d8-d2bc034299fd	2014-10-16	2014-10-19	6	3	5	5	US	0	305		
2014-10-04	242cfd8f-60e8-4be1-84d8-d2bc034299fd	2014-11-19	2014-11-22	14	3	5	5	US	0	305		
2014-10-04	25256e77-eb7e-4b14-86df-43f7162bcc04	2014-11-25	2014-11-28	1	3	4	4	IT	NULL	NULL	Entire home/apt	
2014-10-04	25256e77-eb7e-4b14-86df-43f7162bcc04	2014-11-29	2014-12-01	2	2	4	4	IT	NULL	NULL	Entire home/apt	
2014-10-04	2531ee75-97ac-4751-b869-a79f3b0aba7e	NULL	NULL	2	NULL	8	8	IT	NULL	NULL		
2014-10-04	2531ee75-97ac-4751-b869-a79f3b0aba7e	2014-11-21	2014-11-23	4	2	8	8	IT	NULL	NULL	,Entire home/apt	
2014-10-04	2554b9da-3e82-4f39-b13e-4ed16a4518d8	NULL	NULL	5	NULL	1	5	GB	NULL	NULL	,Entire home/apt,Entire home/apt,Private room	
2014-10-04	2554b9da-3e82-4f39-b13e-4ed16a4518d8	2014-10-18	2014-10-19	35	1	5	5	GB	NULL	NULL	,Entire home/apt,Entire home/apt,Private room	
2014-10-04	25cfc206-89aa-4e63-b2f4-3cbb8631d9fb	2014-10-10	2014-10-12	17	2	1	2	CA	0	184	Private room	
2014-10-04	26255716-7856-494f-a003-bcc56da51112	NULL	NULL	7	NULL	2	2	SE	NULL	NULL		
2014-10-04	27127f4b-fd39-4e42-bde1-97eee8209bb3	NULL	NULL	1	NULL	1	1	GB	NULL	NULL		
2014-10-04	278bbe8a-4b05-4320-81f9-3371d1cb9052	2014-10-11	2014-10-13	6	2	1	1	CH	0	1073741823	,Private room	
2014-10-04	27a817d9-2915-4ac7-bc19-02e160b43267	2015-01-11	2015-01-13	21	2	1	1	US	NULL	NULL		
2014-10-04	27ae6154-119a-43c4-b0d2-7def6b4f754f	2014-11-07	2014-11-09	8	2	4	4	ES	NULL	NULL	,Entire home/apt	
2014-10-04	27b2cd6a-5e7e-424b-a92a-bd6c5cdf8e76	2014-12-17	2014-12-21	2	4	1	1	US	NULL	NULL		
2014-10-04	27ed6592-a57e-42aa-b754-87abe07f34ae	2014-11-08	2014-11-09	7	1	2	2	IE	NULL	NULL	Entire home/apt	
2014-10-04	287ece3e-be09-492d-ac01-ae3c414bac09	NULL	NULL	1	NULL	1	1	GB	NULL	NULL		
2014-10-04	287ece3e-be09-492d-ac01-ae3c414bac09	2014-12-04	2014-12-07	2	3	1	1	GB	NULL	NULL		
2014-10-04	287ff7c4-110e-40be-9702-960607d4f296	NULL	NULL	8	NULL	1	1	US	NULL	NULL	,Entire home/apt	
2014-10-04	2895875f-ec63-4b72-bb57-809c9480f879	2014-10-06	2014-10-09	2	3	2	2	CA	NULL	NULL		
2014-10-04	28a940f9-f8a5-403d-b45b-bbceb034a050	NULL	NULL	1	NULL	1	1	NL	NULL	NULL		
2014-10-04	28a940f9-f8a5-403d-b45b-bbceb034a050	2014-11-21	2014-11-24	15	3	1	1	NL	NULL	NULL		
2014-10-04	28f9eff4-9e8f-49bc-9e37-ace6c835196e	NULL	NULL	3	NULL	1	1	US	NULL	NULL		
2014-10-04	28f9eff4-9e8f-49bc-9e37-ace6c835196e	2014-10-04	2014-10-05	1	1	1	1	US	NULL	NULL		
2014-10-04	28f9eff4-9e8f-49bc-9e37-ace6c835196e	2014-10-04	2014-10-06	4	2	1	2	US	0	67	,Private room	
2014-10-04	291b9061-c7bf-4bf9-98fd-cdb98b6dd74e	NULL	NULL	1	NULL	1	1	CO	NULL	NULL		
2014-10-04	291b9061-c7bf-4bf9-98fd-cdb98b6dd74e	2014-10-16	2014-10-20	5	4	1	1	CO	NULL	NULL		
2014-10-04	292b52f1-5e7a-45c0-9c19-09d96e65cf53	2014-10-28	2014-11-01	15	4	2	2	FR	0	130	,Private room	
2014-10-04	2942088e-4433-4bb5-af47-f6cae0a93c11	2014-12-20	2014-12-23	6	3	4	4	US	0	174		
2014-10-04	29703ab9-c325-4f2d-8058-ee49855f4896	2015-01-15	2015-01-20	13	5	1	1	US	0	180	Entire home/apt,Private room	
2014-10-04	29890b23-a730-4a45-849b-23e8fc2e562f	2014-11-14	2014-11-18	22	4	2	2	US	0	120	,Entire home/apt	
2014-10-04	29d238f4-5518-422f-b3ad-b276e3682f5e	NULL	NULL	1	NULL	1	1	IE	NULL	NULL		
2014-10-04	2a298e76-35c3-4ae6-a408-22c63bdff6a7	NULL	NULL	20	NULL	1	1	US	0	544	Entire home/apt,Private room,Entire home/apt	
2014-10-04	2a49e1fc-a956-4c1b-adfc-5ca2a48ffcb2	NULL	NULL	1	NULL	1	1	US	NULL	NULL		
2014-10-04	2a49e1fc-a956-4c1b-adfc-5ca2a48ffcb2	2014-10-14	2014-10-15	2	1	1	2	US	NULL	NULL	,Entire home/apt	
2014-10-04	2a4b2888-3e9b-45cf-b1d5-08c5e277fdd7	2014-10-07	2014-10-08	7	1	1	1	US	35	1073741823	Private room	
2014-10-04	2a9e77f7-d543-4820-a571-3b32f711cabe	NULL	NULL	3	NULL	1	1	GB	NULL	NULL		
2014-10-04	2ad89a45-e6ab-4d0d-849e-c55a3757e529	2014-11-23	2014-11-25	9	2	2	2	GB	0	100		
2014-10-04	2b2b16d3-7db5-4aa4-bd20-99436bc53ba9	2014-11-21	2014-11-23	28	2	1	1	US	0	565	,Private room	,City Centre
2014-10-04	2b2d4889-cda3-4dca-99c3-4c9f894380a3	NULL	NULL	2	NULL	1	1	AU	NULL	NULL		
2014-10-04	2b2d4889-cda3-4dca-99c3-4c9f894380a3	2015-03-25	2015-03-30	5	5	6	6	AU	NULL	NULL	Entire home/apt	
2014-10-04	2b30d2a5-7328-42ab-8e34-d957f70f8ee0	2014-10-04	2014-10-05	1	1	1	1	IE	NULL	NULL		
2014-10-04	2b650b43-4cc8-48dd-9711-c951051d6ee2	NULL	NULL	24	NULL	1	2	ES	0	51	,Entire home/apt	
2014-10-04	2bcccee1-5fba-497f-841d-6abd5979d48e	2014-11-07	2014-11-09	1	2	2	2	BR	NULL	NULL		
2014-10-04	2bf06fec-2a97-43bc-96c5-16a2e9129a08	2015-01-21	2015-01-25	4	4	2	2	IT	0	86	Entire home/apt	
2014-10-04	2bf07ee7-945e-4f48-872a-c1ccb014264f	2015-07-09	2015-07-11	5	2	2	2	US	0	95		
2014-10-04	2c153936-b97c-4e7d-9a74-14fdffc34889	2014-10-27	2014-10-28	7	1	2	2	DE	79	1073741823	,Entire home/apt,Private room,Private room	,City Centre
2014-10-04	2c1e4733-9321-4b70-aca0-eaae9f894039	NULL	NULL	3	NULL	1	16	CH	NULL	NULL		
2014-10-04	2c2b32ee-8744-4177-a6ca-014984743403	2014-10-17	2014-10-22	13	5	2	2	FR	NULL	NULL		
2014-10-04	2c2f2e9c-478c-456c-9e76-d95794034c51	NULL	NULL	1	NULL	1	1	DE	NULL	NULL		
2014-10-04	2c2f2e9c-478c-456c-9e76-d95794034c51	2014-12-29	2015-01-03	3	5	1	1	DE	NULL	NULL		
2014-10-04	2c34d1ed-24c7-4418-a4a7-badde1c6440a	2014-11-29	2014-12-02	1	3	1	1	IT	NULL	NULL		
2014-10-04	2c4b29ab-781d-4784-9cf3-af160ef027cb	2015-07-09	2015-07-10	2	1	1	1	GB	NULL	NULL		
2014-10-04	2c4b29ab-781d-4784-9cf3-af160ef027cb	2015-07-09	2015-07-12	3	3	12	12	GB	NULL	NULL		
2014-10-04	2c514e3f-c9c8-478a-b7c5-3f5eb210e067	NULL	NULL	4	NULL	1	1	AU	NULL	NULL		
2014-10-04	2c9dad73-332b-4faa-9de3-91fbf96786f7	NULL	NULL	2	NULL	1	1	US	NULL	NULL		
2014-10-04	2c9dad73-332b-4faa-9de3-91fbf96786f7	2014-10-04	2014-10-05	6	1	1	1	US	0	103		
2014-10-04	2cbc6a44-0a34-4d39-acca-ed4e6853d3bf	NULL	NULL	7	NULL	2	2	BR	NULL	NULL		,City Centre
2014-10-04	2cbc6a44-0a34-4d39-acca-ed4e6853d3bf	2014-11-04	2014-12-04	68	30	2	2	BR	NULL	NULL		
2014-10-04	2cc4ea5b-556a-409c-9658-04e62de2ee45	2015-02-07	2015-02-14	10	7	2	2	US	NULL	NULL	,Entire home/apt,Entire home/apt,Private room	
2014-10-04	2d45c388-2b69-4a05-b90a-cfe7355d2916	2014-11-21	2014-11-23	1	2	4	4	NL	NULL	NULL		
2014-10-04	2d68d0a0-7689-45e3-a24a-d59f90e43968	2014-10-06	2014-10-10	55	4	1	1	NL	0	1073741823	,Entire home/apt,Entire home/apt,Private room,Private room	
2014-10-04	2d926000-a644-4246-993b-22962fdd1a42	2015-03-15	2015-03-18	28	3	4	8	GB	0	492	,Entire home/apt	
2014-10-04	2debc6ee-7277-4b14-8bce-d5a07aef925e	2014-10-18	2014-10-19	13	1	1	1	GB	NULL	NULL	,Private room	,City Centre
2014-10-04	2e203828-8818-474e-a8b9-eae9cbdd8d8c	NULL	NULL	1	NULL	1	1	IE	NULL	NULL		
2014-10-04	2e345ab6-1da1-41a4-9fd3-f3125a6a0ae0	2014-12-30	2015-01-02	19	3	2	2	ES	NULL	NULL	,Private room	
2014-10-04	2e50cf3e-d45d-473a-84ef-2db2baa5f928	2014-12-17	2014-12-21	58	4	3	4	GB	0	1073741823	,Entire home/apt	
2014-10-04	2e66e5bb-5223-4d70-81e6-e1017b79b0b5	2014-12-23	2014-12-28	15	5	1	1	US	0	100	,Entire home/apt	
2014-10-04	2e78e9b7-f402-425b-ae1f-b7a223ee4dca	2014-10-17	2014-10-19	50	2	2	2	GB	NULL	NULL	,Entire home/apt	
2014-10-04	2ecdc7a1-6782-4dfa-9ac4-962e98732981	2014-10-31	2014-11-02	15	2	3	3	US	0	360		
2014-10-04	2ef82426-d3d9-404c-8b7a-2758db254e1a	NULL	NULL	1	NULL	1	1	ES	NULL	NULL		
2014-10-04	2ef82426-d3d9-404c-8b7a-2758db254e1a	2014-10-24	2014-10-26	7	2	1	2	ES	0	189	,Entire home/apt	
2014-10-04	2f9dfacc-aaa0-4f3c-963e-5e4710ee0291	NULL	NULL	1	NULL	1	1	IE	NULL	NULL		
2014-10-04	2faaf93b-245e-43cb-b023-f28814f4e9e6	2014-12-24	2014-12-26	13	2	7	8	IE	NULL	NULL	,Entire home/apt	
2014-10-04	2faf4b2a-9c7b-4268-af1e-900a7c45aac3	NULL	NULL	5	NULL	1	1	IT	NULL	NULL	,Entire home/apt	
2014-10-04	2faf4b2a-9c7b-4268-af1e-900a7c45aac3	2014-10-15	2014-10-27	4	12	1	1	IT	NULL	NULL		
2014-10-04	2faf4b2a-9c7b-4268-af1e-900a7c45aac3	2014-10-15	2014-10-31	17	16	1	2	IT	NULL	NULL	Entire home/apt,Entire home/apt,Private room	
2014-10-04	2faf4b2a-9c7b-4268-af1e-900a7c45aac3	2014-10-15	2014-11-01	68	17	1	2	IT	0	130	,Entire home/apt,Entire home/apt,Private room,Entire home/apt,Private room,Shared room,Entire home/apt,Shared room,Private room,Private room,Shared room	
2014-10-04	2faf4b2a-9c7b-4268-af1e-900a7c45aac3	2014-10-19	2014-10-28	11	9	2	2	IT	0	520	Entire home/apt,Entire home/apt,Private room,Entire home/apt,Private room,Shared room	
2014-10-04	2faf4b2a-9c7b-4268-af1e-900a7c45aac3	2014-10-19	2014-11-01	1	13	2	2	IT	NULL	NULL	Entire home/apt	
2014-10-04	2faf4b2a-9c7b-4268-af1e-900a7c45aac3	2014-10-19	2014-11-28	3	40	2	2	IT	NULL	NULL	Entire home/apt,Entire home/apt,Private room,Entire home/apt,Private room,Shared room	
2014-10-04	2fc83ce6-1834-4f80-ac9b-a7feb8e91d82	NULL	NULL	2	NULL	1	1	IT	NULL	NULL		
2014-10-04	2fc83ce6-1834-4f80-ac9b-a7feb8e91d82	2015-03-03	2015-03-07	5	4	1	2	IT	0	173	,Entire home/apt	
2014-10-04	2fe044fa-b129-4cba-97bd-cebd30b84c88	NULL	NULL	11	NULL	1	1	KR	0	1073741823		
2014-10-04	30097a35-885c-446b-b3e5-0f3d28ab54b1	2014-11-04	2014-11-07	17	3	2	2	TW	0	67	Private room	
2014-10-04	30097a35-885c-446b-b3e5-0f3d28ab54b1	2014-11-04	2014-11-17	1	13	2	2	TW	0	67	Private room	
2014-10-04	30097a35-885c-446b-b3e5-0f3d28ab54b1	2014-11-10	2014-11-17	1	7	2	2	TW	0	58	Private room	
2014-10-04	30097a35-885c-446b-b3e5-0f3d28ab54b1	2014-11-14	2014-11-17	69	3	2	2	TW	0	98	Private room	
2014-10-04	302141aa-a4a9-4539-91b9-cc2ca302f406	2014-11-30	2014-12-01	1	1	1	1	US	0	175	Entire home/apt	
2014-10-04	302141aa-a4a9-4539-91b9-cc2ca302f406	2014-12-01	2014-12-08	1	7	1	1	US	0	175	Entire home/apt	
2014-10-04	302141aa-a4a9-4539-91b9-cc2ca302f406	2014-12-04	2014-12-11	8	7	1	1	US	0	175	,Entire home/apt	
2014-10-04	3028feae-5989-4fb4-8722-e9794ca081ef	2014-10-11	2014-10-12	2	1	2	2	DK	0	75		
2014-10-04	30499dce-8f86-4392-a409-fcd0f12c2a96	2014-11-13	2014-11-18	6	5	1	1	IE	NULL	NULL	,Entire home/apt	
2014-10-04	309b45b5-e36e-486e-b358-885b11e9b325	NULL	NULL	15	NULL	1	2	IE	NULL	NULL	,Entire home/apt	
2014-10-04	30f1f5d0-6608-49b1-9a54-a3bd4b280852	2014-11-09	2014-11-11	2	2	2	2	US	NULL	NULL	,Entire home/apt	
2014-10-04	30f1f5d0-6608-49b1-9a54-a3bd4b280852	2014-11-12	2014-11-15	2	3	2	2	US	NULL	NULL		
2014-10-04	30f1f5d0-6608-49b1-9a54-a3bd4b280852	2014-11-13	2014-11-16	1	3	2	2	US	NULL	NULL		
2014-10-04	3113a810-d70d-40ad-8294-c1b60c7bcfda	2014-12-12	2014-12-15	1	3	2	2	NL	NULL	NULL	Entire home/apt	
2014-10-04	312ea822-6262-4d68-8a52-b3fa8a76b074	NULL	NULL	2	NULL	1	1	US	NULL	NULL		
2014-10-04	312ea822-6262-4d68-8a52-b3fa8a76b074	2014-12-20	2015-01-03	1	14	1	1	US	NULL	NULL		
2014-10-04	3147ac17-fa36-4af4-8c03-5f5d8cb93e6e	2014-12-30	2015-01-05	22	6	2	2	FR	0	155	,Entire home/apt	
2014-10-04	31c09a21-2e16-4295-8bf5-d7bac589e33a	NULL	NULL	1	NULL	1	1	CA	NULL	NULL		
2014-10-04	31c09a21-2e16-4295-8bf5-d7bac589e33a	2014-10-09	2014-10-11	2	2	1	3	CA	NULL	NULL		
2014-10-04	32116ba9-93e2-400b-85ce-8af8784cec56	NULL	NULL	1	NULL	1	1	FR	NULL	NULL		
2014-10-04	32116ba9-93e2-400b-85ce-8af8784cec56	2014-11-27	2014-11-30	94	3	1	10	FR	NULL	NULL	,Entire home/apt	
2014-10-04	32116ba9-93e2-400b-85ce-8af8784cec56	2014-11-28	2014-11-30	1	2	1	1	FR	NULL	NULL		
2014-10-04	32178b70-eecd-4540-921d-9fec5365a9f4	2014-10-16	2014-10-18	26	2	2	2	GB	NULL	NULL	,Entire home/apt	
2014-10-04	322437c5-c10f-498f-a49e-ab6885193aef	NULL	NULL	6	NULL	1	1	IE	NULL	NULL		
2014-10-04	322b4f7f-cd3c-4d71-a0c4-f9c8d9829271	2014-10-09	2014-10-12	31	3	1	1	US	0	72		
2014-10-04	323cefc4-5343-49c4-a4a2-37be24d81baf	NULL	NULL	4	NULL	1	2	DK	0	62		
2014-10-04	3247bdd5-d74a-4ace-9565-f95a46dfd212	NULL	NULL	9	NULL	1	1	ES	NULL	NULL		
2014-10-04	3247bdd5-d74a-4ace-9565-f95a46dfd212	2014-12-12	2014-12-14	10	2	1	1	ES	0	105	,Entire home/apt,Entire home/apt,Private room	
2014-10-04	326c4c77-3aa6-4f37-a9cf-da182f1cb98c	NULL	NULL	1	NULL	1	1	IT	NULL	NULL		
2014-10-04	32f828a5-89cf-4abb-a914-5a23313f4a6c	2014-10-13	2014-10-14	30	1	2	3	FR	0	1073741823	,Entire home/apt,Entire home/apt,Private room,Private room	
2014-10-04	32f828a5-89cf-4abb-a914-5a23313f4a6c	2014-10-13	2014-10-19	1	6	2	2	FR	0	98	Entire home/apt,Private room	
2014-10-04	32f828a5-89cf-4abb-a914-5a23313f4a6c	2014-10-17	2014-10-19	17	2	2	3	FR	0	262	,Entire home/apt,Entire home/apt,Private room,Private room	
2014-10-04	3323926f-9ef2-4129-83f6-5b179e63fa65	NULL	NULL	8	NULL	1	1	DE	NULL	NULL	,Private room	
2014-10-04	332f63a5-143c-4b6c-85d8-afec47dc69c3	2014-10-27	2014-10-30	1	3	1	1	US	NULL	NULL		
2014-10-04	33843bc7-4ada-4b3e-bc07-c749c4116678	2014-12-26	2014-12-29	13	3	2	2	AR	NULL	NULL	Private room	
2014-10-04	33c64fa5-a144-4d95-955e-3d29150fd9a2	NULL	NULL	1	NULL	1	1	IE	NULL	NULL		
2014-10-04	33fc689d-8bc3-4c64-b228-f26c5c3a55cc	NULL	NULL	3	NULL	1	1	US	NULL	NULL		
2014-10-04	3502fcd7-a9e9-4a3f-bd7a-d497093c5369	2014-11-14	2014-11-17	1	3	2	2	FR	NULL	NULL		
2014-10-04	353eb2bd-b350-4049-addc-468df84a0472	2014-12-31	2015-01-03	4	3	2	2	IE	NULL	NULL	,Entire home/apt	
2014-10-04	35438889-5cb2-407e-be52-bb59ee601136	2014-10-10	2014-10-13	6	3	4	10	GB	NULL	NULL	,Entire home/apt,Private room,Private room	
2014-10-04	35854f89-cedc-4665-af47-738ffc68ccde	2014-10-20	2014-10-22	4	2	1	1	FR	NULL	NULL		
2014-10-04	3675c9f6-d6e3-4b1b-b970-97a29e4a46de	NULL	NULL	5	NULL	1	1	ES	NULL	NULL		
2014-10-04	3675c9f6-d6e3-4b1b-b970-97a29e4a46de	2014-10-04	2014-10-05	27	1	2	2	ES	0	170	,Entire home/apt,Private room,Private room,Private room,Entire home/apt	
2014-10-04	368e3d3c-1870-434e-99df-ff446daeecfa	2014-10-06	2014-10-09	10	3	1	1	IE	NULL	NULL		
2014-10-04	36960e70-f28f-485f-9eda-501e84778707	NULL	NULL	1	NULL	1	1	CZ	NULL	NULL		
2014-10-04	36960e70-f28f-485f-9eda-501e84778707	2014-10-04	2014-10-05	2	1	1	1	CZ	NULL	NULL		
2014-10-04	36f9e86b-005e-446b-be15-982988bdf513	2014-10-11	2014-10-12	2	1	4	4	IE	NULL	NULL	,Entire home/apt	
2014-10-04	373e3ef0-7388-4f51-8a90-95663f02fa34	NULL	NULL	1	NULL	1	1	US	NULL	NULL		
2014-10-04	373e3ef0-7388-4f51-8a90-95663f02fa34	2014-11-07	2014-11-09	7	2	1	2	US	NULL	NULL	,Entire home/apt	
2014-10-04	3772b7fb-51dd-4b3e-8460-48f514a20e04	2014-10-17	2014-10-18	1	1	1	1	IE	NULL	NULL		
